example_id,agent,horizon,bytes
syn-21b0e56fe711b690,bounded_rag,100,160392
syn-9b255caac996299d,bounded_rag,100,160393
syn-1572aef0aa770f60,bounded_rag,100,160404
syn-6dc205a3cb670182,bounded_rag,100,160378
syn-585ffc749c390071,bounded_rag,100,160383
syn-2a73d24205ef0ed5,bounded_rag,100,160378
syn-51543bbd5dccf82c,bounded_rag,100,160427
syn-f77d9a42b9125db4,bounded_rag,100,160396
syn-78e1c7f41f02970e,bounded_rag,100,160396
syn-49fdfbb2478143c9,bounded_rag,100,160375
syn-9fc24ceee3905017,bounded_rag,100,160415
syn-7d2031da5024db38,bounded_rag,100,160389
syn-8efe23f6b68ec84c,bounded_rag,100,160400
syn-8877425eb9158281,bounded_rag,100,160381
syn-9a81fe2cb0f08364,bounded_rag,100,160389
syn-3b053d69a7c0cc47,bounded_rag,500,802359
syn-48966a4dc31467fc,bounded_rag,500,802363
syn-605206d9d21d0ca5,bounded_rag,500,802414
syn-a9b8e5ce5befcc05,bounded_rag,500,802371
syn-66aa42267909b029,bounded_rag,500,802356
syn-8d4a5714dbf06948,bounded_rag,500,802322
syn-5471bf1f9938cddb,bounded_rag,500,802339
syn-56bfe8d261f2e869,bounded_rag,500,802387
syn-810b570ec48fc0e7,bounded_rag,500,802333
syn-6692620f9cac53ed,bounded_rag,500,802348
syn-53081d8a4aae99b3,bounded_rag,500,802314
syn-572f3ca3bd93e2e8,bounded_rag,500,802392
syn-8b4e8767076426ec,bounded_rag,500,802356
syn-99ecbdb66be5c843,bounded_rag,500,802377
syn-611db16cf71b8642,bounded_rag,500,802340
syn-affcd577f74a12e2,bounded_rag,500,802330
syn-1b57c2f7b72add67,bounded_rag,500,802376
syn-807fb1231a5c0609,bounded_rag,500,802353
syn-0e375862f8dca337,bounded_rag,500,802339
syn-9f98b3cfce4c5f38,bounded_rag,500,802337
syn-630c3272c3757d3d,bounded_rag,500,802326
syn-4ee74e1c8c2741b7,bounded_rag,500,802352
syn-16b64d1cb80c9111,bounded_rag,500,802333
syn-3782fc1ea995f33c,bounded_rag,500,802346
syn-fb6f4abd33d3c276,bounded_rag,500,802341
syn-c818491a6ee29b70,bounded_rag,500,802367
syn-43b5d2c7af874cf3,bounded_rag,500,802349
syn-d4701e8bebaf7664,bounded_rag,500,802381
syn-670b25b58a5e966f,bounded_rag,500,802304
syn-127fe9674919e2c7,bounded_rag,500,802365
syn-714dd67a228f388e,bounded_rag,500,802338
syn-d70253ddc8a7440b,bounded_rag,500,802392
syn-8f29cf9162983042,bounded_rag,500,802377
syn-0d54bf0dcdce2846,bounded_rag,500,802370
syn-6260d100dbb73796,bounded_rag,500,802344
syn-a26b40df684ebe9c,bounded_rag,500,802353
syn-a0e3b745234cdc90,bounded_rag,500,802382
syn-99d614d4cd814616,bounded_rag,500,802348
syn-de52c66b3cca9564,bounded_rag,500,802365
syn-f14ccd27fe5a8e08,bounded_rag,500,802354
syn-c809cac2f4a93947,bounded_rag,500,802312
syn-ce86bd3bf1ebb150,bounded_rag,500,802327
syn-ae5ae5ce613fc7b4,bounded_rag,500,802335
syn-41599c1c28305cea,bounded_rag,500,802383
syn-54994517f80942b0,bounded_rag,500,802330
syn-3976e2279cfeb88c,bounded_rag,500,802352
syn-102f38aea15752b7,bounded_rag,500,802350
syn-344da2627d0e8ec3,bounded_rag,500,802343
syn-c815ea162f2b7b52,bounded_rag,500,802282
syn-49d233ca33f2ee98,bounded_rag,500,802363
syn-a8263889dc0fe04a,bounded_rag,500,802346
syn-d634448e7b61d72d,bounded_rag,500,802339
syn-d6a4bb1d8afd5b8b,bounded_rag,500,802356
syn-3b58e11d2459b7b1,bounded_rag,500,802360
syn-8b2cd2885de6e707,bounded_rag,500,802354
syn-289d676cf68dd654,bounded_rag,500,802388
syn-d910582506cbb5c4,bounded_rag,500,802375
syn-95c75635f64ceba5,bounded_rag,500,802336
syn-0cd838af3fe85b7a,bounded_rag,500,802325
syn-72688e7460c91f6b,bounded_rag,500,802347
syn-43a28863d77f4aa5,bounded_rag,500,802355
syn-f1515bb802e57072,bounded_rag,500,802322
syn-a09a9b8b6f9e560f,bounded_rag,500,802381
syn-a88f7757ec12f5d9,bounded_rag,500,802378
syn-eb30468b4c9db7f9,bounded_rag,500,802351
syn-339835de102db66d,bounded_rag,500,802362
syn-12cf08adf7074965,bounded_rag,500,802312
syn-b786a9d22347adb5,bounded_rag,500,802367
syn-c022408afa516669,bounded_rag,500,802312
syn-da084b77569a168f,bounded_rag,500,802339
syn-ee0cacdb0a188eee,bounded_rag,500,802314
syn-4aa9ef95dd49d379,bounded_rag,500,802351
syn-d28128a5e72073ad,bounded_rag,500,802348
syn-91b267425b5f425d,bounded_rag,500,802359
syn-0beed7aaaba3651d,bounded_rag,500,802316
syn-556fa5f0ce7320db,bounded_rag,1000,821706
syn-413bfef9b22f460a,bounded_rag,1000,821710
syn-617311107b2f67e3,bounded_rag,1000,821675
syn-017669a213bd9874,bounded_rag,1000,821771
syn-23d43615f575f899,bounded_rag,1000,821700
syn-6c359f6d6ae86c1a,bounded_rag,1000,821743
syn-8f0fa6eda0b7a424,bounded_rag,1000,821725
syn-3f88ec5d07bc3a51,bounded_rag,1000,821684
syn-fd5307ede09e5d11,bounded_rag,1000,821707
syn-d5ae1a3b6d6ed579,bounded_rag,1000,821699
syn-75e602e14efed5cb,bounded_rag,1000,821692
syn-9f52afd8e021b141,bounded_rag,1000,821715
syn-a980db3037bf311c,bounded_rag,1000,821733
syn-9806577cabcc7f2e,bounded_rag,1000,821738
syn-3f62b5425b0e882e,bounded_rag,1000,821705
syn-3505057efb2b61e5,bounded_rag,1000,821725
syn-d24f9fb590e3a787,bounded_rag,1000,821697
syn-7a883dcdc8bfb566,bounded_rag,1000,821697
syn-aaf6f5f3f1ef7b1f,bounded_rag,1000,821705
syn-32f7b8ee5ae534ab,bounded_rag,1000,821728
syn-cf560fa20ee9d4f6,bounded_rag,1000,821657
syn-18ed845be43a1113,bounded_rag,1000,821752
syn-051d1eec41dac8d0,bounded_rag,1000,821702
syn-8d59c8ca8529c6d2,bounded_rag,1000,821739
syn-c2c3f6447b57cd6c,bounded_rag,1000,821706
syn-119989e38ad0f945,bounded_rag,1000,821684
syn-d8ea9482cf8fc83a,bounded_rag,1000,821707
syn-5413284ffbcd80f9,bounded_rag,1000,821717
syn-861c1484a8ea104b,bounded_rag,1000,821697
syn-df9eae9287dfd8cd,bounded_rag,1000,821724
syn-a7a49d11123f18b7,bounded_rag,1000,821663
syn-4819d59a2242c08a,bounded_rag,1000,821736
syn-fb6711bd86163f1e,bounded_rag,1000,821740
syn-2fcf335a0045359d,bounded_rag,1000,821756
syn-768048c1c2ffc70f,bounded_rag,1000,821706
syn-dc5195185c644ee9,bounded_rag,1000,821684
syn-e8e506ecada067e6,bounded_rag,1000,821705
syn-ec8966bd1f85141e,bounded_rag,1000,821711
syn-1bf83807bef00cdc,bounded_rag,1000,821726
syn-38d19937a809c03c,bounded_rag,1000,821737
syn-03883299ea4eefd0,bounded_rag,1000,821684
syn-13045132ceac1242,bounded_rag,1000,821716
syn-f0b3360c389b840e,bounded_rag,1000,821709
syn-e8e58c2f23ab318d,bounded_rag,1000,821739
syn-eb47c5acfa803840,bounded_rag,1000,821721
syn-f1ed12435faf4272,bounded_rag,1000,821714
syn-39ef00c8e89b9fd5,bounded_rag,1000,821732
syn-9118253f7aebee81,bounded_rag,1000,821718
syn-0d63dfffb23d83ff,bounded_rag,1000,821710
syn-d2e93c1ec520c50a,bounded_rag,1000,821709
syn-fb40ae9253b00cfa,bounded_rag,5000,822212
syn-82a3fececee0458f,bounded_rag,5000,822224
syn-f51e6ea4b479b354,bounded_rag,5000,822217
syn-824506418626e57e,bounded_rag,5000,822263
syn-d4acb59606d086df,bounded_rag,5000,822215
syn-95393e98122c01a9,bounded_rag,5000,822216
syn-3ad985563547117e,bounded_rag,5000,822225
syn-d380345bc6491347,bounded_rag,5000,822248
syn-8ca2b99b2ad13d97,bounded_rag,5000,822235
syn-5c95e0491f9ade69,bounded_rag,5000,822218
syn-9f034c3bdb1c01f3,bounded_rag,5000,822218
syn-6a46b6025f657a17,bounded_rag,5000,822220
syn-bed3d60dddfe0552,bounded_rag,5000,822224
syn-7c543d9860a5ba31,bounded_rag,5000,822183
syn-154dd3e018ca9655,bounded_rag,5000,822255
syn-4b0bf71af877f47c,bounded_rag,5000,822232
syn-5aa8c12b1991f6ae,bounded_rag,5000,822196
syn-e4ff77141b18c498,bounded_rag,5000,822226
syn-5bbff8045ecd2a68,bounded_rag,5000,822222
syn-ae986a73a8057181,bounded_rag,5000,822208
syn-e9d8078ca99eff9c,bounded_rag,5000,822226
syn-26cc815454feab66,bounded_rag,5000,822189
syn-9736904ee42d8bbb,bounded_rag,5000,822210
syn-81a29295c61ef9cb,bounded_rag,5000,822197
syn-e78694058f402286,bounded_rag,5000,822215
syn-53394b2546d1d5ef,bounded_rag,5000,822234
syn-10dcaca88382d018,bounded_rag,5000,822230
syn-e0cc43b665020618,bounded_rag,5000,822243
syn-7f7afadf5a00ac2a,bounded_rag,5000,822223
syn-c406a5267129453f,bounded_rag,5000,822227
syn-787ab94252a26e1c,bounded_rag,5000,822237
syn-d06e3f08f189406c,bounded_rag,5000,822216
syn-1fd2ed67249cf4e9,bounded_rag,5000,822183
syn-aeb7cb2c37a5051b,bounded_rag,5000,822246
syn-d9183b45ca03125a,bounded_rag,5000,822236
syn-3f96675f65c1b9e7,bounded_rag,5000,822198
syn-dc063aeff0a357a1,bounded_rag,5000,822232
syn-517b679a08484bf4,bounded_rag,5000,822229
syn-5931c9376766cfc7,bounded_rag,5000,822193
syn-3a6642d74c42659f,bounded_rag,5000,822238
syn-be39dc153907b102,bounded_rag,5000,822213
syn-b74310e139eb597e,bounded_rag,5000,822207
syn-fa366cec483eb81e,bounded_rag,5000,822176
syn-b573ca35e5128efa,bounded_rag,5000,822214
syn-82a18111a4b04693,bounded_rag,5000,822219
syn-7b0e600042111c5b,bounded_rag,5000,822238
syn-67463b827ed584f9,bounded_rag,5000,822218
syn-5198c5cae262976f,bounded_rag,5000,822216
syn-f107b7d3263daf98,bounded_rag,5000,822240
syn-080ca6585cadad4d,bounded_rag,5000,822223
