example_id,agent,bytes
57f827a0,bounded_rag,1055900
95228167,bounded_rag,1071826
505af2f5,bounded_rag,1065076
75f70248,bounded_rag,1001262
d6233ab6,bounded_rag,946577
1da05512,bounded_rag,993310
fca70973,bounded_rag,941689
b6025781,bounded_rag,995212
a89d7624,bounded_rag,1056483
b0479f84,bounded_rag,1069148
1d4e3b97,bounded_rag,1020854
07b6f563,bounded_rag,1092786
1c0ddc50,bounded_rag,1086929
0a34ad58,bounded_rag,1043382
d3ab962e,bounded_rag,1093328
2311e44b,bounded_rag,1060745
cc06de0d,bounded_rag,1001008
a11281a2,bounded_rag,982109
4f54b7c9,bounded_rag,1043303
85fa3a3f,bounded_rag,1047544
9aaed6a3,bounded_rag,1089276
1f2b8d4f,bounded_rag,1086945
e6041065,bounded_rag,1053417
51c32626,bounded_rag,1051074
d905b33f,bounded_rag,1073196
7405e8b1,bounded_rag,1009927
f35224e0,bounded_rag,1092094
6456829e,bounded_rag,1043915
a4996e51,bounded_rag,1090920
3c1045c8,bounded_rag,1077839
60036106,bounded_rag,1032684
681a1674,bounded_rag,1021032
e25c3b8d,bounded_rag,1084839
4adc0475,bounded_rag,1053527
4bc144e2,bounded_rag,1088993
ef66a6e5,bounded_rag,962284
5025383b,bounded_rag,948603
a1cc6108,bounded_rag,1051659
9ee3ecd6,bounded_rag,1017458
3fdac837,bounded_rag,980574
91b15a6e,bounded_rag,1040760
27016adc,bounded_rag,1045880
720133ac,bounded_rag,1005058
77eafa52,bounded_rag,1087320
8979f9ec,bounded_rag,1014731
0100672e,bounded_rag,1048279
a96c20ee,bounded_rag,1049154
92a0aa75,bounded_rag,982271
3fe836c9,bounded_rag,966676
1c549ce4,bounded_rag,992299
6c49646a,bounded_rag,926057
1192316e,bounded_rag,1009227
0ea62687,bounded_rag,991005
67e0d0f2,bounded_rag,1092409
bb7c3b45,bounded_rag,1058639
ba358f49,bounded_rag,891393
61f8c8f8,bounded_rag,990775
60159905,bounded_rag,975137
ef9cf60a,bounded_rag,1084610
73d42213,bounded_rag,1081587
bc149d6b,bounded_rag,1006048
099778bb,bounded_rag,1007801
09ba9854,bounded_rag,1019499
d6062bb9,bounded_rag,1086838
157a136e,bounded_rag,1072665
c18a7dc8,bounded_rag,1096525
a3332713,bounded_rag,1001104
55241a1f,bounded_rag,1084825
a08a253f,bounded_rag,1082692
f0e564bc,bounded_rag,1078292
078150f1,bounded_rag,1051480
8cf4d046,bounded_rag,1000715
a346bb18,bounded_rag,1036947
37f165cf,bounded_rag,1055423
8e91e7d9,bounded_rag,1062512
87f22b4a,bounded_rag,1022253
e56a43b9,bounded_rag,964919
efc3f7c2,bounded_rag,1064533
21d02d0d,bounded_rag,1062643
2311e44b_abs,bounded_rag,1056936
6456829e_abs,bounded_rag,1055334
e5ba910e_abs,bounded_rag,1089394
a96c20ee_abs,bounded_rag,1091914
ba358f49_abs,bounded_rag,1026725
09ba9854_abs,bounded_rag,1094948
gpt4_59149c77,bounded_rag,1039457
gpt4_f49edff3,bounded_rag,1063940
71017276,bounded_rag,1043959
b46e15ed,bounded_rag,1020360
gpt4_fa19884c,bounded_rag,1080173
0bc8ad92,bounded_rag,956135
af082822,bounded_rag,1061048
gpt4_4929293a,bounded_rag,1041970
gpt4_b5700ca9,bounded_rag,1089759
9a707b81,bounded_rag,1090810
gpt4_1d4ab0c9,bounded_rag,1029201
gpt4_e072b769,bounded_rag,956949
0db4c65d,bounded_rag,998214
gpt4_1d80365e,bounded_rag,1094584
gpt4_7f6b06db,bounded_rag,1085090
gpt4_6dc9b45b,bounded_rag,1039484
gpt4_8279ba02,bounded_rag,1037618
gpt4_18c2b244,bounded_rag,1067559
gpt4_a1b77f9c,bounded_rag,1057487
gpt4_1916e0ea,bounded_rag,1094461
gpt4_7a0daae1,bounded_rag,1085571
gpt4_468eb063,bounded_rag,1059482
gpt4_7abb270c,bounded_rag,1002976
gpt4_1e4a8aeb,bounded_rag,1016067
gpt4_4fc4f797,bounded_rag,1015867
4dfccbf7,bounded_rag,1090887
gpt4_61e13b3c,bounded_rag,1001143
gpt4_45189cb4,bounded_rag,1069337
2ebe6c90,bounded_rag,1039481
gpt4_e061b84f,bounded_rag,999689
370a8ff4,bounded_rag,1048879
gpt4_d6585ce8,bounded_rag,1047774
gpt4_4ef30696,bounded_rag,1094619
gpt4_ec93e27f,bounded_rag,1091839
6e984301,bounded_rag,1094842
8077ef71,bounded_rag,1063102
gpt4_f420262c,bounded_rag,1057433
gpt4_8e165409,bounded_rag,1026207
gpt4_74aed68e,bounded_rag,1029652
bcbe585f,bounded_rag,972873
gpt4_21adecb5,bounded_rag,1091482
5e1b23de,bounded_rag,961867
gpt4_98f46fc6,bounded_rag,1047747
gpt4_af6db32f,bounded_rag,1020715
eac54adc,bounded_rag,1004116
gpt4_7ddcf75f,bounded_rag,1020736
gpt4_a2d1d1f6,bounded_rag,1015850
gpt4_85da3956,bounded_rag,1067264
gpt4_b0863698,bounded_rag,986345
gpt4_68e94287,bounded_rag,1056292
gpt4_e414231e,bounded_rag,1075040
gpt4_7ca326fa,bounded_rag,1083676
gpt4_7bc6cf22,bounded_rag,1092643
2ebe6c92,bounded_rag,1039883
gpt4_e061b84g,bounded_rag,1074659
71017277,bounded_rag,1061152
b46e15ee,bounded_rag,970175
gpt4_d6585ce9,bounded_rag,952065
gpt4_1e4a8aec,bounded_rag,1062668
gpt4_f420262d,bounded_rag,977984
gpt4_59149c78,bounded_rag,1064503
gpt4_e414231f,bounded_rag,1044753
gpt4_4929293b,bounded_rag,1015883
gpt4_468eb064,bounded_rag,993025
gpt4_fa19884d,bounded_rag,1084470
9a707b82,bounded_rag,1090122
eac54add,bounded_rag,1023890
4dfccbf8,bounded_rag,977361
0bc8ad93,bounded_rag,1044321
6e984302,bounded_rag,989210
gpt4_8279ba03,bounded_rag,1075862
gpt4_b5700ca0,bounded_rag,1078234
gpt4_68e94288,bounded_rag,989759
gpt4_2655b836,bounded_rag,999530
gpt4_2487a7cb,bounded_rag,1056662
gpt4_76048e76,bounded_rag,1032329
gpt4_2312f94c,bounded_rag,999844
0bb5a684,bounded_rag,992606
08f4fc43,bounded_rag,1030893
2c63a862,bounded_rag,1088085
gpt4_385a5000,bounded_rag,1047919
2a1811e2,bounded_rag,1037666
bbf86515,bounded_rag,1042872
gpt4_5dcc0aab,bounded_rag,1094569
gpt4_0b2f1d21,bounded_rag,1051076
f0853d11,bounded_rag,1057804
gpt4_6ed717ea,bounded_rag,1054014
gpt4_70e84552,bounded_rag,1005031
a3838d2b,bounded_rag,1036604
gpt4_93159ced,bounded_rag,959070
gpt4_2d58bcd6,bounded_rag,1028407
gpt4_65aabe59,bounded_rag,974911
982b5123,bounded_rag,1018156
b9cfe692,bounded_rag,1055938
gpt4_4edbafa2,bounded_rag,987957
c8090214,bounded_rag,974342
gpt4_483dd43c,bounded_rag,1076865
e4e14d04,bounded_rag,1001905
c9f37c46,bounded_rag,1085063
gpt4_2c50253f,bounded_rag,1067305
dcfa8644,bounded_rag,1012823
gpt4_b4a80587,bounded_rag,1075895
gpt4_9a159967,bounded_rag,1015686
cc6d1ec1,bounded_rag,983656
gpt4_8c8961ae,bounded_rag,1043707
gpt4_d9af6064,bounded_rag,1086275
gpt4_7de946e7,bounded_rag,1090385
d01c6aa8,bounded_rag,927744
993da5e2,bounded_rag,1044657
a3045048,bounded_rag,1060686
gpt4_d31cdae3,bounded_rag,1030561
gpt4_cd90e484,bounded_rag,1083999
gpt4_88806d6e,bounded_rag,1054367
gpt4_4cd9eba1,bounded_rag,1071560
gpt4_93f6379c,bounded_rag,966748
b29f3365,bounded_rag,1060294
gpt4_2f56ae70,bounded_rag,990336
6613b389,bounded_rag,970875
gpt4_78cf46a3,bounded_rag,1066161
gpt4_0a05b494,bounded_rag,1075499
gpt4_1a1dc16d,bounded_rag,980328
gpt4_2f584639,bounded_rag,1012410
gpt4_213fd887,bounded_rag,968891
gpt4_5438fa52,bounded_rag,1080680
gpt4_c27434e8,bounded_rag,1071233
gpt4_fe651585,bounded_rag,1006176
8c18457d,bounded_rag,935696
gpt4_70e84552_abs,bounded_rag,1080426
gpt4_93159ced_abs,bounded_rag,1058585
982b5123_abs,bounded_rag,1077145
c8090214_abs,bounded_rag,1078879
gpt4_c27434e8_abs,bounded_rag,1031206
gpt4_fe651585_abs,bounded_rag,1043092
6a1eabeb,bounded_rag,897129
6aeb4375,bounded_rag,1003166
830ce83f,bounded_rag,1089971
852ce960,bounded_rag,848227
945e3d21,bounded_rag,1049828
d7c942c3,bounded_rag,1082336
71315a70,bounded_rag,1087588
89941a93,bounded_rag,1083585
ce6d2d27,bounded_rag,1088756
9ea5eabc,bounded_rag,1072709
07741c44,bounded_rag,1096147
a1eacc2a,bounded_rag,1024588
184da446,bounded_rag,1014386
031748ae,bounded_rag,1059273
4d6b87c8,bounded_rag,1088330
0f05491a,bounded_rag,1039067
08e075c7,bounded_rag,1035195
f9e8c073,bounded_rag,1077636
41698283,bounded_rag,1018031
2698e78f,bounded_rag,1016528
b6019101,bounded_rag,1082545
45dc21b6,bounded_rag,1025579
5a4f22c0,bounded_rag,1041063
6071bd76,bounded_rag,1036540
e493bb7c,bounded_rag,1082373
618f13b2,bounded_rag,1084099
72e3ee87,bounded_rag,1065239
c4ea545c,bounded_rag,1058343
01493427,bounded_rag,1044459
6a27ffc2,bounded_rag,1053553
2133c1b5,bounded_rag,1093572
18bc8abd,bounded_rag,939373
db467c8c,bounded_rag,1015034
7a87bd0c,bounded_rag,1079316
e61a7584,bounded_rag,1066510
1cea1afa,bounded_rag,1040888
ed4ddc30,bounded_rag,1062359
8fb83627,bounded_rag,1035260
b01defab,bounded_rag,1082468
22d2cb42,bounded_rag,1013688
0e4e4c46,bounded_rag,1032169
4b24c848,bounded_rag,1089673
7e974930,bounded_rag,1063978
603deb26,bounded_rag,1019261
59524333,bounded_rag,1062049
5831f84d,bounded_rag,918413
eace081b,bounded_rag,1055260
affe2881,bounded_rag,1018459
50635ada,bounded_rag,1088116
e66b632c,bounded_rag,1080188
0ddfec37,bounded_rag,1031398
f685340e,bounded_rag,926332
cc5ded98,bounded_rag,1046062
dfde3500,bounded_rag,1028828
69fee5aa,bounded_rag,1034539
7401057b,bounded_rag,959225
cf22b7bf,bounded_rag,1087184
a2f3aa27,bounded_rag,964731
c7dc5443,bounded_rag,1027756
06db6396,bounded_rag,1020319
3ba21379,bounded_rag,927678
9bbe84a2,bounded_rag,990112
10e09553,bounded_rag,1005663
dad224aa,bounded_rag,1091527
ba61f0b9,bounded_rag,982897
42ec0761,bounded_rag,1092802
5c40ec5b,bounded_rag,1028163
c6853660,bounded_rag,1027351
26bdc477,bounded_rag,1065924
0977f2af,bounded_rag,1033121
6aeb4375_abs,bounded_rag,1092929
031748ae_abs,bounded_rag,1094356
2698e78f_abs,bounded_rag,990468
2133c1b5_abs,bounded_rag,1024800
0ddfec37_abs,bounded_rag,963609
f685340e_abs,bounded_rag,986700
89941a94,bounded_rag,1091348
07741c45,bounded_rag,1075772
7161e7e2,bounded_rag,1073474
c4f10528,bounded_rag,1041217
89527b6b,bounded_rag,1008672
e9327a54,bounded_rag,1076537
4c36ccef,bounded_rag,1086010
6ae235be,bounded_rag,971491
7e00a6cb,bounded_rag,1076484
1903aded,bounded_rag,1043325
ceb54acb,bounded_rag,1058835
f523d9fe,bounded_rag,1032557
0e5e2d1a,bounded_rag,969534
fea54f57,bounded_rag,1085414
cc539528,bounded_rag,1060700
dc439ea3,bounded_rag,1026093
18dcd5a5,bounded_rag,1069843
488d3006,bounded_rag,1085661
58470ed2,bounded_rag,1011709
8cf51dda,bounded_rag,969356
1d4da289,bounded_rag,1079582
8464fc84,bounded_rag,1031185
8aef76bc,bounded_rag,1058183
71a3fd6b,bounded_rag,956800
2bf43736,bounded_rag,1023923
70b3e69b,bounded_rag,1062984
8752c811,bounded_rag,1051090
3249768e,bounded_rag,1025438
1b9b7252,bounded_rag,998144
1568498a,bounded_rag,1012703
6222b6eb,bounded_rag,1063940
e8a79c70,bounded_rag,1030909
d596882b,bounded_rag,1019339
e3fc4d6e,bounded_rag,1096395
51b23612,bounded_rag,1030940
3e321797,bounded_rag,1049787
e982271f,bounded_rag,1079264
352ab8bd,bounded_rag,1078615
fca762bc,bounded_rag,987443
7a8d0b71,bounded_rag,1041370
a40e080f,bounded_rag,1092463
8b9d4367,bounded_rag,1078929
5809eb10,bounded_rag,1059784
41275add,bounded_rag,1092174
4388e9dd,bounded_rag,1009139
4baee567,bounded_rag,1085941
561fabcd,bounded_rag,1043665
b759caee,bounded_rag,1081004
ac031881,bounded_rag,1081066
28bcfaac,bounded_rag,1069029
16c90bf4,bounded_rag,1084997
c8f1aeed,bounded_rag,1074492
eaca4986,bounded_rag,1089710
c7cf7dfd,bounded_rag,1095175
e48988bc,bounded_rag,1093864
1de5cff2,bounded_rag,1023116
65240037,bounded_rag,1037796
778164c6,bounded_rag,1071275
