example_id,agent,horizon,bytes
syn-8ae8d50a4f81bf00,vanilla,100,0
syn-2a7936bb8606e396,vanilla,100,0
syn-72d01d8b036611a2,vanilla,100,0
syn-2ef0237652347e1e,vanilla,100,0
syn-2a55ac2eedf7a009,vanilla,100,0
syn-c9efc4d9b448370c,vanilla,100,0
syn-6574558be08f4b1d,vanilla,100,0
syn-ad27201e8da092ee,vanilla,100,0
syn-2f4562fb5b6e1003,vanilla,100,0
syn-ae7a017ce8696d3c,vanilla,100,0
syn-f827e6fad53674ab,vanilla,100,0
syn-c8d62d295a3ca10f,vanilla,100,0
syn-40b7cac8143111e8,vanilla,100,0
syn-6cf32fbe90cd007a,vanilla,100,0
syn-3377d3274c60a1f5,vanilla,100,0
syn-5fd46702d09ae565,vanilla,100,0
syn-66f8ff1775ac6a98,vanilla,100,0
syn-3ba580d4e1863727,vanilla,100,0
syn-1198213e7ed30c70,vanilla,100,0
syn-3e6c9728007e84fb,vanilla,100,0
syn-33c7c5daf85e9bfa,vanilla,100,0
syn-efc04838a1bc5623,vanilla,100,0
syn-4f3c833d627ef4d2,vanilla,100,0
syn-539136a050bf636c,vanilla,100,0
syn-b92c2c7bf6a9ff92,vanilla,100,0
syn-5dd2cffeb81cd021,vanilla,100,0
syn-af5d50df4306665c,vanilla,100,0
syn-6a82adbb938956c9,vanilla,100,0
syn-7567e9b026919223,vanilla,100,0
syn-986098b7390f2e8a,vanilla,100,0
syn-fa2a92d255b5c0b9,vanilla,100,0
syn-5949ddf795621210,vanilla,100,0
syn-9e1def135dc2fb17,vanilla,100,0
syn-b651ce04909b1633,vanilla,100,0
syn-548d563ebf2632ca,vanilla,100,0
syn-5d27f3eef785e3f0,vanilla,100,0
syn-c77ffd513821f0d9,vanilla,100,0
syn-e5e05b3b05a90b44,vanilla,100,0
syn-dd842f7938238363,vanilla,100,0
syn-6a198de45ff9f216,vanilla,100,0
syn-9727a412bf884b91,vanilla,100,0
syn-026eb39de0a0e851,vanilla,100,0
syn-8a24c490f66e0d03,window,100,3695
syn-60bdba84d7150097,window,100,3735
syn-53ed452583131d31,window,100,3689
syn-5b0f4bc9237445b7,window,100,3733
syn-13edf32e39fe3765,window,100,3693
syn-b4390d007b5ef7f8,window,100,3699
syn-861d036fb5eba4c2,window,100,3693
syn-2540f1cab553a52e,window,100,3701
syn-579e6c88ef0966fc,window,100,3695
syn-969dbbd9bede135e,window,100,3694
syn-c10dd64649776fe7,window,100,3702
syn-bb14aa81d58f596a,window,100,3725
syn-1539909d7d3f1fa2,window,100,3714
syn-71eba46801356739,window,100,3700
syn-9de2464dd831978c,window,100,3703
syn-2007ee011a28494d,window,100,3703
syn-34a2be23fb5d07eb,window,100,3697
syn-a90bf50c398f1e86,window,100,3697
syn-d7d7cc6bb0d62c01,window,100,3694
syn-5393cd085e43abb8,window,100,3698
syn-0ad7a8e818b1a5d2,window,100,3701
syn-9114b4cc4d33be2b,window,100,3703
syn-db423ff4850b6f09,window,100,3719
syn-6fc8aac5c7ba2689,window,100,3696
syn-d67359e040231402,window,100,3699
syn-9012ae10bb547433,window,100,3698
syn-5a6d47d41b8cefc7,window,100,3711
syn-0846284ec2ada743,window,100,3702
syn-d79ac77e89a7458d,window,100,3698
syn-5daf5292727314bf,window,100,3687
syn-f1bd6c303029c406,window,100,3700
syn-acbc03459113dbbd,window,100,3729
syn-2cc0a66e4b65871a,window,100,3721
syn-0d8c5c79d87b5f30,window,100,3720
syn-2b302d8d4702b75b,window,100,3692
syn-dd53354de8cd00c6,window,100,3707
syn-ae1f20ebf18ddedb,window,100,3711
syn-e3a9d1182ee5641f,window,100,3690
syn-4bda76b13e8cf818,window,100,3702
syn-12eab36269130ea5,window,100,3701
syn-637dd8e15770335c,window,100,3687
syn-f0946f3561824cd3,window,100,3705
syn-27cc42527061d886,window,100,3718
syn-fa256f5f1886a0f3,window,100,3728
syn-28cf404c86f22feb,window,100,3699
syn-295f75a8c73a907c,window,100,3690
syn-a3a312c0d7466c28,window,100,3702
syn-3cd6990d63fbe383,window,100,3685
syn-e2473ee10df25b44,window,100,3703
syn-4e91ab66bf320793,window,100,3698
syn-3b1804153fd274a9,window,100,3696
syn-d26871934d18eeb9,window,100,3723
syn-abbc7af43ab942e8,window,100,3709
syn-df0d8ca32875e6f9,window,100,3725
syn-bff5383add606724,window,100,3701
syn-6b96d49b7c661246,window,100,3701
syn-6accd9b1b0371265,window,100,3693
syn-3c985bc64502f79d,window,100,3691
syn-8ae8d50a4f81bf00,window,100,3691
syn-2a7936bb8606e396,window,100,3693
syn-72d01d8b036611a2,window,100,3691
syn-2ef0237652347e1e,window,100,3731
syn-2a55ac2eedf7a009,window,100,3694
syn-c9efc4d9b448370c,window,100,3734
syn-6574558be08f4b1d,window,100,3696
syn-ad27201e8da092ee,window,100,3703
syn-2f4562fb5b6e1003,window,100,3711
syn-ae7a017ce8696d3c,window,100,3696
syn-f827e6fad53674ab,window,100,3693
syn-c8d62d295a3ca10f,window,100,3703
syn-40b7cac8143111e8,window,100,3695
syn-6cf32fbe90cd007a,window,100,3729
syn-3377d3274c60a1f5,window,100,3716
syn-5fd46702d09ae565,window,100,3692
syn-66f8ff1775ac6a98,window,100,3700
syn-3ba580d4e1863727,window,100,3696
syn-1198213e7ed30c70,window,100,3697
syn-3e6c9728007e84fb,window,100,3703
syn-33c7c5daf85e9bfa,window,100,3695
syn-efc04838a1bc5623,window,100,3706
syn-4f3c833d627ef4d2,window,100,3695
syn-539136a050bf636c,window,100,3739
syn-b92c2c7bf6a9ff92,window,100,3693
syn-5dd2cffeb81cd021,window,100,3706
syn-af5d50df4306665c,window,100,3697
syn-6a82adbb938956c9,window,100,3695
syn-7567e9b026919223,window,100,3702
syn-986098b7390f2e8a,window,100,3690
syn-fa2a92d255b5c0b9,window,100,3707
syn-5949ddf795621210,window,100,3697
syn-9e1def135dc2fb17,window,100,3700
syn-b651ce04909b1633,window,100,3698
syn-548d563ebf2632ca,window,100,3719
syn-5d27f3eef785e3f0,window,100,3724
syn-c77ffd513821f0d9,window,100,3688
syn-e5e05b3b05a90b44,window,100,3694
syn-dd842f7938238363,window,100,3697
syn-6a198de45ff9f216,window,100,3695
syn-9727a412bf884b91,window,100,3697
syn-026eb39de0a0e851,window,100,3698
syn-8a24c490f66e0d03,rag,100,160378
syn-60bdba84d7150097,rag,100,160427
syn-53ed452583131d31,rag,100,160399
syn-5b0f4bc9237445b7,rag,100,160420
syn-13edf32e39fe3765,rag,100,160376
syn-b4390d007b5ef7f8,rag,100,160404
syn-861d036fb5eba4c2,rag,100,160376
syn-2540f1cab553a52e,rag,100,160398
syn-579e6c88ef0966fc,rag,100,160389
syn-969dbbd9bede135e,rag,100,160385
syn-c10dd64649776fe7,rag,100,160380
syn-bb14aa81d58f596a,rag,100,160406
syn-1539909d7d3f1fa2,rag,100,160400
syn-71eba46801356739,rag,100,160421
syn-9de2464dd831978c,rag,100,160392
syn-2007ee011a28494d,rag,100,160404
syn-34a2be23fb5d07eb,rag,100,160397
syn-a90bf50c398f1e86,rag,100,160398
syn-d7d7cc6bb0d62c01,rag,100,160384
syn-5393cd085e43abb8,rag,100,160409
syn-0ad7a8e818b1a5d2,rag,100,160372
syn-9114b4cc4d33be2b,rag,100,160426
syn-db423ff4850b6f09,rag,100,160417
syn-6fc8aac5c7ba2689,rag,100,160424
syn-d67359e040231402,rag,100,160377
syn-9012ae10bb547433,rag,100,160396
syn-5a6d47d41b8cefc7,rag,100,160401
syn-0846284ec2ada743,rag,100,160400
syn-d79ac77e89a7458d,rag,100,160375
syn-5daf5292727314bf,rag,100,160373
syn-f1bd6c303029c406,rag,100,160389
syn-acbc03459113dbbd,rag,100,160413
syn-2cc0a66e4b65871a,rag,100,160420
syn-0d8c5c79d87b5f30,rag,100,160408
syn-2b302d8d4702b75b,rag,100,160366
syn-dd53354de8cd00c6,rag,100,160412
syn-ae1f20ebf18ddedb,rag,100,160402
syn-e3a9d1182ee5641f,rag,100,160376
syn-4bda76b13e8cf818,rag,100,160383
syn-12eab36269130ea5,rag,100,160391
syn-637dd8e15770335c,rag,100,160371
syn-f0946f3561824cd3,rag,100,160425
syn-27cc42527061d886,rag,100,160411
syn-fa256f5f1886a0f3,rag,100,160405
syn-28cf404c86f22feb,rag,100,160391
syn-295f75a8c73a907c,rag,100,160395
syn-a3a312c0d7466c28,rag,100,160384
syn-3cd6990d63fbe383,rag,100,160390
syn-e2473ee10df25b44,rag,100,160379
syn-4e91ab66bf320793,rag,100,160402
syn-3b1804153fd274a9,rag,100,160381
syn-d26871934d18eeb9,rag,100,160409
syn-abbc7af43ab942e8,rag,100,160396
syn-df0d8ca32875e6f9,rag,100,160404
syn-bff5383add606724,rag,100,160393
syn-6b96d49b7c661246,rag,100,160411
syn-6accd9b1b0371265,rag,100,160387
syn-3c985bc64502f79d,rag,100,160397
syn-8ae8d50a4f81bf00,rag,100,160372
syn-2a7936bb8606e396,rag,100,160381
syn-72d01d8b036611a2,rag,100,160380
syn-2ef0237652347e1e,rag,100,160417
syn-2a55ac2eedf7a009,rag,100,160397
syn-c9efc4d9b448370c,rag,100,160418
syn-6574558be08f4b1d,rag,100,160373
syn-ad27201e8da092ee,rag,100,160407
syn-2f4562fb5b6e1003,rag,100,160400
syn-ae7a017ce8696d3c,rag,100,160389
syn-f827e6fad53674ab,rag,100,160378
syn-c8d62d295a3ca10f,rag,100,160411
syn-40b7cac8143111e8,rag,100,160369
syn-6cf32fbe90cd007a,rag,100,160413
syn-3377d3274c60a1f5,rag,100,160401
syn-5fd46702d09ae565,rag,100,160410
syn-66f8ff1775ac6a98,rag,100,160393
syn-3ba580d4e1863727,rag,100,160401
syn-1198213e7ed30c70,rag,100,160387
syn-3e6c9728007e84fb,rag,100,160395
syn-33c7c5daf85e9bfa,rag,100,160382
syn-efc04838a1bc5623,rag,100,160401
syn-4f3c833d627ef4d2,rag,100,160376
syn-539136a050bf636c,rag,100,160430
syn-b92c2c7bf6a9ff92,rag,100,160409
syn-5dd2cffeb81cd021,rag,100,160427
syn-af5d50df4306665c,rag,100,160391
syn-6a82adbb938956c9,rag,100,160403
syn-7567e9b026919223,rag,100,160385
syn-986098b7390f2e8a,rag,100,160393
syn-fa2a92d255b5c0b9,rag,100,160390
syn-5949ddf795621210,rag,100,160388
syn-9e1def135dc2fb17,rag,100,160381
syn-b651ce04909b1633,rag,100,160420
syn-548d563ebf2632ca,rag,100,160406
syn-5d27f3eef785e3f0,rag,100,160410
syn-c77ffd513821f0d9,rag,100,160375
syn-e5e05b3b05a90b44,rag,100,160393
syn-dd842f7938238363,rag,100,160397
syn-6a198de45ff9f216,rag,100,160400
syn-9727a412bf884b91,rag,100,160382
syn-026eb39de0a0e851,rag,100,160392
syn-8a24c490f66e0d03,pure_liquid,100,8192
syn-60bdba84d7150097,pure_liquid,100,8192
syn-53ed452583131d31,pure_liquid,100,8192
syn-5b0f4bc9237445b7,pure_liquid,100,8192
syn-13edf32e39fe3765,pure_liquid,100,8192
syn-b4390d007b5ef7f8,pure_liquid,100,8192
syn-861d036fb5eba4c2,pure_liquid,100,8192
syn-2540f1cab553a52e,pure_liquid,100,8192
syn-579e6c88ef0966fc,pure_liquid,100,8192
syn-969dbbd9bede135e,pure_liquid,100,8192
syn-c10dd64649776fe7,pure_liquid,100,8192
syn-bb14aa81d58f596a,pure_liquid,100,8192
syn-1539909d7d3f1fa2,pure_liquid,100,8192
syn-71eba46801356739,pure_liquid,100,8192
syn-9de2464dd831978c,pure_liquid,100,8192
syn-2007ee011a28494d,pure_liquid,100,8192
syn-34a2be23fb5d07eb,pure_liquid,100,8192
syn-a90bf50c398f1e86,pure_liquid,100,8192
syn-d7d7cc6bb0d62c01,pure_liquid,100,8192
syn-5393cd085e43abb8,pure_liquid,100,8192
syn-0ad7a8e818b1a5d2,pure_liquid,100,8192
syn-9114b4cc4d33be2b,pure_liquid,100,8192
syn-db423ff4850b6f09,pure_liquid,100,8192
syn-6fc8aac5c7ba2689,pure_liquid,100,8192
syn-d67359e040231402,pure_liquid,100,8192
syn-9012ae10bb547433,pure_liquid,100,8192
syn-5a6d47d41b8cefc7,pure_liquid,100,8192
syn-0846284ec2ada743,pure_liquid,100,8192
syn-d79ac77e89a7458d,pure_liquid,100,8192
syn-5daf5292727314bf,pure_liquid,100,8192
syn-f1bd6c303029c406,pure_liquid,100,8192
syn-acbc03459113dbbd,pure_liquid,100,8192
syn-2cc0a66e4b65871a,pure_liquid,100,8192
syn-0d8c5c79d87b5f30,pure_liquid,100,8192
syn-2b302d8d4702b75b,pure_liquid,100,8192
syn-dd53354de8cd00c6,pure_liquid,100,8192
syn-ae1f20ebf18ddedb,pure_liquid,100,8192
syn-e3a9d1182ee5641f,pure_liquid,100,8192
syn-4bda76b13e8cf818,pure_liquid,100,8192
syn-12eab36269130ea5,pure_liquid,100,8192
syn-637dd8e15770335c,pure_liquid,100,8192
syn-f0946f3561824cd3,pure_liquid,100,8192
syn-27cc42527061d886,pure_liquid,100,8192
syn-fa256f5f1886a0f3,pure_liquid,100,8192
syn-28cf404c86f22feb,pure_liquid,100,8192
syn-295f75a8c73a907c,pure_liquid,100,8192
syn-a3a312c0d7466c28,pure_liquid,100,8192
syn-3cd6990d63fbe383,pure_liquid,100,8192
syn-e2473ee10df25b44,pure_liquid,100,8192
syn-4e91ab66bf320793,pure_liquid,100,8192
syn-3b1804153fd274a9,pure_liquid,100,8192
syn-d26871934d18eeb9,pure_liquid,100,8192
syn-abbc7af43ab942e8,pure_liquid,100,8192
syn-df0d8ca32875e6f9,pure_liquid,100,8192
syn-bff5383add606724,pure_liquid,100,8192
syn-6b96d49b7c661246,pure_liquid,100,8192
syn-6accd9b1b0371265,pure_liquid,100,8192
syn-3c985bc64502f79d,pure_liquid,100,8192
syn-8ae8d50a4f81bf00,pure_liquid,100,8192
syn-2a7936bb8606e396,pure_liquid,100,8192
syn-72d01d8b036611a2,pure_liquid,100,8192
syn-2ef0237652347e1e,pure_liquid,100,8192
syn-2a55ac2eedf7a009,pure_liquid,100,8192
syn-c9efc4d9b448370c,pure_liquid,100,8192
syn-6574558be08f4b1d,pure_liquid,100,8192
syn-ad27201e8da092ee,pure_liquid,100,8192
syn-2f4562fb5b6e1003,pure_liquid,100,8192
syn-ae7a017ce8696d3c,pure_liquid,100,8192
syn-f827e6fad53674ab,pure_liquid,100,8192
syn-c8d62d295a3ca10f,pure_liquid,100,8192
syn-40b7cac8143111e8,pure_liquid,100,8192
syn-6cf32fbe90cd007a,pure_liquid,100,8192
syn-3377d3274c60a1f5,pure_liquid,100,8192
syn-5fd46702d09ae565,pure_liquid,100,8192
syn-66f8ff1775ac6a98,pure_liquid,100,8192
syn-3ba580d4e1863727,pure_liquid,100,8192
syn-1198213e7ed30c70,pure_liquid,100,8192
syn-3e6c9728007e84fb,pure_liquid,100,8192
syn-33c7c5daf85e9bfa,pure_liquid,100,8192
syn-efc04838a1bc5623,pure_liquid,100,8192
syn-4f3c833d627ef4d2,pure_liquid,100,8192
syn-539136a050bf636c,pure_liquid,100,8192
syn-b92c2c7bf6a9ff92,pure_liquid,100,8192
syn-5dd2cffeb81cd021,pure_liquid,100,8192
syn-af5d50df4306665c,pure_liquid,100,8192
syn-6a82adbb938956c9,pure_liquid,100,8192
syn-7567e9b026919223,pure_liquid,100,8192
syn-986098b7390f2e8a,pure_liquid,100,8192
syn-fa2a92d255b5c0b9,pure_liquid,100,8192
syn-5949ddf795621210,pure_liquid,100,8192
syn-9e1def135dc2fb17,pure_liquid,100,8192
syn-b651ce04909b1633,pure_liquid,100,8192
syn-548d563ebf2632ca,pure_liquid,100,8192
syn-5d27f3eef785e3f0,pure_liquid,100,8192
syn-c77ffd513821f0d9,pure_liquid,100,8192
syn-e5e05b3b05a90b44,pure_liquid,100,8192
syn-dd842f7938238363,pure_liquid,100,8192
syn-6a198de45ff9f216,pure_liquid,100,8192
syn-9727a412bf884b91,pure_liquid,100,8192
syn-026eb39de0a0e851,pure_liquid,100,8192
syn-8a24c490f66e0d03,lexical_only,100,1310720
syn-60bdba84d7150097,lexical_only,100,1310720
syn-53ed452583131d31,lexical_only,100,1310720
syn-5b0f4bc9237445b7,lexical_only,100,1310720
syn-13edf32e39fe3765,lexical_only,100,1310720
syn-b4390d007b5ef7f8,lexical_only,100,1310720
syn-861d036fb5eba4c2,lexical_only,100,1310720
syn-2540f1cab553a52e,lexical_only,100,1310720
syn-579e6c88ef0966fc,lexical_only,100,1310720
syn-969dbbd9bede135e,lexical_only,100,1310720
syn-c10dd64649776fe7,lexical_only,100,1310720
syn-bb14aa81d58f596a,lexical_only,100,1310720
syn-1539909d7d3f1fa2,lexical_only,100,1310720
syn-71eba46801356739,lexical_only,100,1310720
syn-9de2464dd831978c,lexical_only,100,1310720
syn-2007ee011a28494d,lexical_only,100,1310720
syn-34a2be23fb5d07eb,lexical_only,100,1310720
syn-a90bf50c398f1e86,lexical_only,100,1310720
syn-d7d7cc6bb0d62c01,lexical_only,100,1310720
syn-5393cd085e43abb8,lexical_only,100,1310720
syn-0ad7a8e818b1a5d2,lexical_only,100,1310720
syn-9114b4cc4d33be2b,lexical_only,100,1310720
syn-db423ff4850b6f09,lexical_only,100,1310720
syn-6fc8aac5c7ba2689,lexical_only,100,1310720
syn-d67359e040231402,lexical_only,100,1310720
syn-9012ae10bb547433,lexical_only,100,1310720
syn-5a6d47d41b8cefc7,lexical_only,100,1310720
syn-0846284ec2ada743,lexical_only,100,1310720
syn-d79ac77e89a7458d,lexical_only,100,1310720
syn-5daf5292727314bf,lexical_only,100,1310720
syn-f1bd6c303029c406,lexical_only,100,1310720
syn-acbc03459113dbbd,lexical_only,100,1310720
syn-2cc0a66e4b65871a,lexical_only,100,1310720
syn-0d8c5c79d87b5f30,lexical_only,100,1310720
syn-2b302d8d4702b75b,lexical_only,100,1310720
syn-dd53354de8cd00c6,lexical_only,100,1310720
syn-ae1f20ebf18ddedb,lexical_only,100,1310720
syn-e3a9d1182ee5641f,lexical_only,100,1310720
syn-4bda76b13e8cf818,lexical_only,100,1310720
syn-12eab36269130ea5,lexical_only,100,1310720
syn-637dd8e15770335c,lexical_only,100,1310720
syn-f0946f3561824cd3,lexical_only,100,1310720
syn-27cc42527061d886,lexical_only,100,1310720
syn-fa256f5f1886a0f3,lexical_only,100,1310720
syn-28cf404c86f22feb,lexical_only,100,1310720
syn-295f75a8c73a907c,lexical_only,100,1310720
syn-a3a312c0d7466c28,lexical_only,100,1310720
syn-3cd6990d63fbe383,lexical_only,100,1310720
syn-e2473ee10df25b44,lexical_only,100,1310720
syn-4e91ab66bf320793,lexical_only,100,1310720
syn-3b1804153fd274a9,lexical_only,100,1310720
syn-d26871934d18eeb9,lexical_only,100,1310720
syn-abbc7af43ab942e8,lexical_only,100,1310720
syn-df0d8ca32875e6f9,lexical_only,100,1310720
syn-bff5383add606724,lexical_only,100,1310720
syn-6b96d49b7c661246,lexical_only,100,1310720
syn-6accd9b1b0371265,lexical_only,100,1310720
syn-3c985bc64502f79d,lexical_only,100,1310720
syn-8ae8d50a4f81bf00,lexical_only,100,1310720
syn-2a7936bb8606e396,lexical_only,100,1310720
syn-72d01d8b036611a2,lexical_only,100,1310720
syn-2ef0237652347e1e,lexical_only,100,1310720
syn-2a55ac2eedf7a009,lexical_only,100,1310720
syn-c9efc4d9b448370c,lexical_only,100,1310720
syn-6574558be08f4b1d,lexical_only,100,1310720
syn-ad27201e8da092ee,lexical_only,100,1310720
syn-2f4562fb5b6e1003,lexical_only,100,1310720
syn-ae7a017ce8696d3c,lexical_only,100,1310720
syn-f827e6fad53674ab,lexical_only,100,1310720
syn-c8d62d295a3ca10f,lexical_only,100,1310720
syn-40b7cac8143111e8,lexical_only,100,1310720
syn-6cf32fbe90cd007a,lexical_only,100,1310720
syn-3377d3274c60a1f5,lexical_only,100,1310720
syn-5fd46702d09ae565,lexical_only,100,1310720
syn-66f8ff1775ac6a98,lexical_only,100,1310720
syn-3ba580d4e1863727,lexical_only,100,1310720
syn-1198213e7ed30c70,lexical_only,100,1310720
syn-3e6c9728007e84fb,lexical_only,100,1310720
syn-33c7c5daf85e9bfa,lexical_only,100,1310720
syn-efc04838a1bc5623,lexical_only,100,1310720
syn-4f3c833d627ef4d2,lexical_only,100,1310720
syn-539136a050bf636c,lexical_only,100,1310720
syn-b92c2c7bf6a9ff92,lexical_only,100,1310720
syn-5dd2cffeb81cd021,lexical_only,100,1310720
syn-af5d50df4306665c,lexical_only,100,1310720
syn-6a82adbb938956c9,lexical_only,100,1310720
syn-7567e9b026919223,lexical_only,100,1310720
syn-986098b7390f2e8a,lexical_only,100,1310720
syn-fa2a92d255b5c0b9,lexical_only,100,1310720
syn-5949ddf795621210,lexical_only,100,1310720
syn-9e1def135dc2fb17,lexical_only,100,1310720
syn-b651ce04909b1633,lexical_only,100,1310720
syn-548d563ebf2632ca,lexical_only,100,1310720
syn-5d27f3eef785e3f0,lexical_only,100,1310720
syn-c77ffd513821f0d9,lexical_only,100,1310720
syn-e5e05b3b05a90b44,lexical_only,100,1310720
syn-dd842f7938238363,lexical_only,100,1310720
syn-6a198de45ff9f216,lexical_only,100,1310720
syn-9727a412bf884b91,lexical_only,100,1310720
syn-026eb39de0a0e851,lexical_only,100,1310720
syn-8a24c490f66e0d03,lalm,100,1318912
syn-60bdba84d7150097,lalm,100,1318912
syn-53ed452583131d31,lalm,100,1318912
syn-5b0f4bc9237445b7,lalm,100,1318912
syn-13edf32e39fe3765,lalm,100,1318912
syn-b4390d007b5ef7f8,lalm,100,1318912
syn-861d036fb5eba4c2,lalm,100,1318912
syn-2540f1cab553a52e,lalm,100,1318912
syn-579e6c88ef0966fc,lalm,100,1318912
syn-969dbbd9bede135e,lalm,100,1318912
syn-c10dd64649776fe7,lalm,100,1318912
syn-bb14aa81d58f596a,lalm,100,1318912
syn-1539909d7d3f1fa2,lalm,100,1318912
syn-71eba46801356739,lalm,100,1318912
syn-9de2464dd831978c,lalm,100,1318912
syn-2007ee011a28494d,lalm,100,1318912
syn-34a2be23fb5d07eb,lalm,100,1318912
syn-a90bf50c398f1e86,lalm,100,1318912
syn-d7d7cc6bb0d62c01,lalm,100,1318912
syn-5393cd085e43abb8,lalm,100,1318912
syn-0ad7a8e818b1a5d2,lalm,100,1318912
syn-9114b4cc4d33be2b,lalm,100,1318912
syn-db423ff4850b6f09,lalm,100,1318912
syn-6fc8aac5c7ba2689,lalm,100,1318912
syn-d67359e040231402,lalm,100,1318912
syn-9012ae10bb547433,lalm,100,1318912
syn-5a6d47d41b8cefc7,lalm,100,1318912
syn-0846284ec2ada743,lalm,100,1318912
syn-d79ac77e89a7458d,lalm,100,1318912
syn-5daf5292727314bf,lalm,100,1318912
syn-f1bd6c303029c406,lalm,100,1318912
syn-acbc03459113dbbd,lalm,100,1318912
syn-2cc0a66e4b65871a,lalm,100,1318912
syn-0d8c5c79d87b5f30,lalm,100,1318912
syn-2b302d8d4702b75b,lalm,100,1318912
syn-dd53354de8cd00c6,lalm,100,1318912
syn-ae1f20ebf18ddedb,lalm,100,1318912
syn-e3a9d1182ee5641f,lalm,100,1318912
syn-4bda76b13e8cf818,lalm,100,1318912
syn-12eab36269130ea5,lalm,100,1318912
syn-637dd8e15770335c,lalm,100,1318912
syn-f0946f3561824cd3,lalm,100,1318912
syn-27cc42527061d886,lalm,100,1318912
syn-fa256f5f1886a0f3,lalm,100,1318912
syn-28cf404c86f22feb,lalm,100,1318912
syn-295f75a8c73a907c,lalm,100,1318912
syn-a3a312c0d7466c28,lalm,100,1318912
syn-3cd6990d63fbe383,lalm,100,1318912
syn-e2473ee10df25b44,lalm,100,1318912
syn-4e91ab66bf320793,lalm,100,1318912
syn-3b1804153fd274a9,lalm,100,1318912
syn-d26871934d18eeb9,lalm,100,1318912
syn-abbc7af43ab942e8,lalm,100,1318912
syn-df0d8ca32875e6f9,lalm,100,1318912
syn-bff5383add606724,lalm,100,1318912
syn-6b96d49b7c661246,lalm,100,1318912
syn-6accd9b1b0371265,lalm,100,1318912
syn-3c985bc64502f79d,lalm,100,1318912
syn-8ae8d50a4f81bf00,lalm,100,1318912
syn-2a7936bb8606e396,lalm,100,1318912
syn-72d01d8b036611a2,lalm,100,1318912
syn-2ef0237652347e1e,lalm,100,1318912
syn-2a55ac2eedf7a009,lalm,100,1318912
syn-c9efc4d9b448370c,lalm,100,1318912
syn-6574558be08f4b1d,lalm,100,1318912
syn-ad27201e8da092ee,lalm,100,1318912
syn-2f4562fb5b6e1003,lalm,100,1318912
syn-ae7a017ce8696d3c,lalm,100,1318912
syn-f827e6fad53674ab,lalm,100,1318912
syn-c8d62d295a3ca10f,lalm,100,1318912
syn-40b7cac8143111e8,lalm,100,1318912
syn-6cf32fbe90cd007a,lalm,100,1318912
syn-3377d3274c60a1f5,lalm,100,1318912
syn-5fd46702d09ae565,lalm,100,1318912
syn-66f8ff1775ac6a98,lalm,100,1318912
syn-3ba580d4e1863727,lalm,100,1318912
